"","iso_code","country","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","MSM_pop","pop2022","cum_icni_prop"
"1","AND","Andorra","Europe","Southern Europe",2022-05-01,0,0,0,0,576.577710468845,79.824,0
"2","AND","Andorra","Europe","Southern Europe",2022-05-02,0,0,0,0,576.577710468845,79.824,0
"3","AND","Andorra","Europe","Southern Europe",2022-05-03,0,0,0,0,576.577710468845,79.824,0
"4","AND","Andorra","Europe","Southern Europe",2022-05-04,0,0,0,0,576.577710468845,79.824,0
"5","AND","Andorra","Europe","Southern Europe",2022-05-05,0,0,0,0,576.577710468845,79.824,0
"6","AND","Andorra","Europe","Southern Europe",2022-05-06,0,0,0,0,576.577710468845,79.824,0
"7","AND","Andorra","Europe","Southern Europe",2022-05-07,0,0,0,0,576.577710468845,79.824,0
"8","AND","Andorra","Europe","Southern Europe",2022-05-08,0,0,0,0,576.577710468845,79.824,0
"9","AND","Andorra","Europe","Southern Europe",2022-05-09,0,0,0,0,576.577710468845,79.824,0
"10","AND","Andorra","Europe","Southern Europe",2022-05-10,0,0,0,0,576.577710468845,79.824,0
"11","AND","Andorra","Europe","Southern Europe",2022-05-11,0,0,0,0,576.577710468845,79.824,0
"12","AND","Andorra","Europe","Southern Europe",2022-05-12,0,0,0,0,576.577710468845,79.824,0
"13","AND","Andorra","Europe","Southern Europe",2022-05-13,0,0,0,0,576.577710468845,79.824,0
"14","AND","Andorra","Europe","Southern Europe",2022-05-14,0,0,0,0,576.577710468845,79.824,0
"15","AND","Andorra","Europe","Southern Europe",2022-05-15,0,0,0,0,576.577710468845,79.824,0
"16","AND","Andorra","Europe","Southern Europe",2022-05-16,0,0,0,0,576.577710468845,79.824,0
"17","AND","Andorra","Europe","Southern Europe",2022-05-17,0,0,0,0,576.577710468845,79.824,0
"18","AND","Andorra","Europe","Southern Europe",2022-05-18,0,0,0,0,576.577710468845,79.824,0
"19","AND","Andorra","Europe","Southern Europe",2022-05-19,0,0,0,0,576.577710468845,79.824,0
"20","AND","Andorra","Europe","Southern Europe",2022-05-20,0,0,0,0,576.577710468845,79.824,0
"21","AND","Andorra","Europe","Southern Europe",2022-05-21,0,0,0,0,576.577710468845,79.824,0
"22","AND","Andorra","Europe","Southern Europe",2022-05-22,0,0,0,0,576.577710468845,79.824,0
"23","AND","Andorra","Europe","Southern Europe",2022-05-23,0,0,0,0,576.577710468845,79.824,0
"24","AND","Andorra","Europe","Southern Europe",2022-05-24,0,0,0,0,576.577710468845,79.824,0
"25","AND","Andorra","Europe","Southern Europe",2022-05-25,0,0,0,0,576.577710468845,79.824,0
"26","AND","Andorra","Europe","Southern Europe",2022-05-26,0,0,0,0,576.577710468845,79.824,0
"27","AND","Andorra","Europe","Southern Europe",2022-05-27,0,0,0,0,576.577710468845,79.824,0
"28","AND","Andorra","Europe","Southern Europe",2022-05-28,0,0,0,0,576.577710468845,79.824,0
"29","AND","Andorra","Europe","Southern Europe",2022-05-29,0,0,0,0,576.577710468845,79.824,0
"30","AND","Andorra","Europe","Southern Europe",2022-05-30,0,0,0,0,576.577710468845,79.824,0
"31","AND","Andorra","Europe","Southern Europe",2022-05-31,0,0,0,0,576.577710468845,79.824,0
"32","AND","Andorra","Europe","Southern Europe",2022-06-01,0,0,0,0,576.577710468845,79.824,0
"33","AND","Andorra","Europe","Southern Europe",2022-06-02,0,0,0,0,576.577710468845,79.824,0
"34","AND","Andorra","Europe","Southern Europe",2022-06-03,0,0,0,0,576.577710468845,79.824,0
"35","AND","Andorra","Europe","Southern Europe",2022-06-04,0,0,0,0,576.577710468845,79.824,0
"36","AND","Andorra","Europe","Southern Europe",2022-06-05,0,0,0,0,576.577710468845,79.824,0
"37","AND","Andorra","Europe","Southern Europe",2022-06-06,0,0,0,0,576.577710468845,79.824,0
"38","AND","Andorra","Europe","Southern Europe",2022-06-07,0,0,0,0,576.577710468845,79.824,0
"39","AND","Andorra","Europe","Southern Europe",2022-06-08,0,0,0,0,576.577710468845,79.824,0
"40","AND","Andorra","Europe","Southern Europe",2022-06-09,0,0,0,0,576.577710468845,79.824,0
"41","AND","Andorra","Europe","Southern Europe",2022-06-10,0,0,0,0,576.577710468845,79.824,0
"42","AND","Andorra","Europe","Southern Europe",2022-06-11,0,0,0,0,576.577710468845,79.824,0
"43","AND","Andorra","Europe","Southern Europe",2022-06-12,0,0,0,0,576.577710468845,79.824,0
"44","AND","Andorra","Europe","Southern Europe",2022-06-13,0,0,0,0,576.577710468845,79.824,0
"45","AND","Andorra","Europe","Southern Europe",2022-06-14,0,0,0,0,576.577710468845,79.824,0
"46","AND","Andorra","Europe","Southern Europe",2022-06-15,0,0,0,0,576.577710468845,79.824,0
"47","AND","Andorra","Europe","Southern Europe",2022-06-16,0,0,0,0,576.577710468845,79.824,0
"48","AND","Andorra","Europe","Southern Europe",2022-06-17,0,0,0,0,576.577710468845,79.824,0
"49","AND","Andorra","Europe","Southern Europe",2022-06-18,0,0,0,0,576.577710468845,79.824,0
"50","AND","Andorra","Europe","Southern Europe",2022-06-19,0,0,0,0,576.577710468845,79.824,0
"51","AND","Andorra","Europe","Southern Europe",2022-06-20,0,0,0,0,576.577710468845,79.824,0
"52","AND","Andorra","Europe","Southern Europe",2022-06-21,0,0,0,0,576.577710468845,79.824,0
"53","AND","Andorra","Europe","Southern Europe",2022-06-22,0,0,0,0,576.577710468845,79.824,0
"54","AND","Andorra","Europe","Southern Europe",2022-06-23,0,0,0,0,576.577710468845,79.824,0
"55","AND","Andorra","Europe","Southern Europe",2022-06-24,0,0,0,0,576.577710468845,79.824,0
"56","AND","Andorra","Europe","Southern Europe",2022-06-25,0,0,0,0,576.577710468845,79.824,0
"57","AND","Andorra","Europe","Southern Europe",2022-06-26,0,0,0,0,576.577710468845,79.824,0
"58","AND","Andorra","Europe","Southern Europe",2022-06-27,0,0,0,0,576.577710468845,79.824,0
"59","AND","Andorra","Europe","Southern Europe",2022-06-28,0,0,0,0,576.577710468845,79.824,0
"60","AND","Andorra","Europe","Southern Europe",2022-06-29,0,0,0,0,576.577710468845,79.824,0
"61","AND","Andorra","Europe","Southern Europe",2022-06-30,0,0,0,0,576.577710468845,79.824,0
"62","AND","Andorra","Europe","Southern Europe",2022-07-01,0,0,0,0,576.577710468845,79.824,0
"63","AND","Andorra","Europe","Southern Europe",2022-07-02,0,0,0,0,576.577710468845,79.824,0
"64","AND","Andorra","Europe","Southern Europe",2022-07-03,0,0,0,0,576.577710468845,79.824,0
"65","AND","Andorra","Europe","Southern Europe",2022-07-04,0,0,0,0,576.577710468845,79.824,0
"66","AND","Andorra","Europe","Southern Europe",2022-07-05,0,0,0,0,576.577710468845,79.824,0
"67","AND","Andorra","Europe","Southern Europe",2022-07-06,0,0,0,0,576.577710468845,79.824,0
"68","AND","Andorra","Europe","Southern Europe",2022-07-07,0,0,0,0,576.577710468845,79.824,0
"69","AND","Andorra","Europe","Southern Europe",2022-07-08,0,0,0,0,576.577710468845,79.824,0
"70","AND","Andorra","Europe","Southern Europe",2022-07-09,0,0,0,0,576.577710468845,79.824,0
"71","AND","Andorra","Europe","Southern Europe",2022-07-10,0,0,0,0,576.577710468845,79.824,0
"72","AND","Andorra","Europe","Southern Europe",2022-07-11,0,0,0,0,576.577710468845,79.824,0
"73","AND","Andorra","Europe","Southern Europe",2022-07-12,0,0,0,0,576.577710468845,79.824,0
"74","AND","Andorra","Europe","Southern Europe",2022-07-13,0,0,0,0,576.577710468845,79.824,0
"75","AND","Andorra","Europe","Southern Europe",2022-07-14,0,0,0,0,576.577710468845,79.824,0
"76","AND","Andorra","Europe","Southern Europe",2022-07-15,0,0,0,0,576.577710468845,79.824,0
"77","AND","Andorra","Europe","Southern Europe",2022-07-16,0,0,0,0,576.577710468845,79.824,0
"78","AND","Andorra","Europe","Southern Europe",2022-07-17,0,0,0,0,576.577710468845,79.824,0
"79","AND","Andorra","Europe","Southern Europe",2022-07-18,0,0,0,0,576.577710468845,79.824,0
"80","AND","Andorra","Europe","Southern Europe",2022-07-19,0,0,0,0,576.577710468845,79.824,0
"81","AND","Andorra","Europe","Southern Europe",2022-07-20,0,0,0,0,576.577710468845,79.824,0
"82","AND","Andorra","Europe","Southern Europe",2022-07-21,0,0,0,0,576.577710468845,79.824,0
"83","AND","Andorra","Europe","Southern Europe",2022-07-22,0,0,0,0,576.577710468845,79.824,0
"84","AND","Andorra","Europe","Southern Europe",2022-07-23,0,0,0,0,576.577710468845,79.824,0
"85","AND","Andorra","Europe","Southern Europe",2022-07-24,0,0,0,0,576.577710468845,79.824,0
"86","AND","Andorra","Europe","Southern Europe",2022-07-25,2,2,0.142857142857143,0.142857142857143,576.577710468845,79.824,0.000247767369884934
"87","AND","Andorra","Europe","Southern Europe",2022-07-26,1,3,0.214285714285714,0.357142857142857,576.577710468845,79.824,0.000619418424712335
"88","AND","Andorra","Europe","Southern Europe",2022-07-27,0,3,0.214285714285714,0.571428571428571,576.577710468845,79.824,0.000991069479539736
"89","AND","Andorra","Europe","Southern Europe",2022-07-28,0,3,0.214285714285714,0.785714285714286,576.577710468845,79.824,0.00136272053436714
"90","AND","Andorra","Europe","Southern Europe",2022-07-29,0,3,0.214285714285714,1,576.577710468845,79.824,0.00173437158919454
"91","AND","Andorra","Europe","Southern Europe",2022-07-30,0,3,0.214285714285714,1.21428571428571,576.577710468845,79.824,0.00210602264402194
"92","AND","Andorra","Europe","Southern Europe",2022-07-31,0,3,0.214285714285714,1.42857142857143,576.577710468845,79.824,0.00247767369884934
"93","AND","Andorra","Europe","Southern Europe",2022-08-01,0,3,0.214285714285714,1.64285714285714,576.577710468845,79.824,0.00284932475367674
"94","AND","Andorra","Europe","Southern Europe",2022-08-02,0,3,0.214285714285714,1.85714285714286,576.577710468845,79.824,0.00322097580850414
"95","AND","Andorra","Europe","Southern Europe",2022-08-03,0,3,0.214285714285714,2.07142857142857,576.577710468845,79.824,0.00359262686333154
"96","AND","Andorra","Europe","Southern Europe",2022-08-04,0,3,0.214285714285714,2.28571428571429,576.577710468845,79.824,0.00396427791815895
"97","AND","Andorra","Europe","Southern Europe",2022-08-05,1,4,0.285714285714286,2.57142857142857,576.577710468845,79.824,0.00445981265792881
"98","AND","Andorra","Europe","Southern Europe",2022-08-06,0,4,0.285714285714286,2.85714285714286,576.577710468845,79.824,0.00495534739769868
"99","AND","Andorra","Europe","Southern Europe",2022-08-07,0,4,0.285714285714286,3.14285714285714,576.577710468845,79.824,0.00545088213746855
"100","AND","Andorra","Europe","Southern Europe",2022-08-08,0,4,0.142857142857143,3.28571428571429,576.577710468845,79.824,0.00569864950735348
"101","AND","Andorra","Europe","Southern Europe",2022-08-09,0,4,0.0714285714285714,3.35714285714286,576.577710468845,79.824,0.00582253319229595
"102","AND","Andorra","Europe","Southern Europe",2022-08-10,0,4,0.0714285714285714,3.42857142857143,576.577710468845,79.824,0.00594641687723842
"103","AND","Andorra","Europe","Southern Europe",2022-08-11,0,4,0.0714285714285714,3.5,576.577710468845,79.824,0.00607030056218089
"104","AND","Andorra","Europe","Southern Europe",2022-08-12,0,4,0.0714285714285714,3.57142857142857,576.577710468845,79.824,0.00619418424712335
"105","AND","Andorra","Europe","Southern Europe",2022-08-13,0,4,0.0714285714285714,3.64285714285714,576.577710468845,79.824,0.00631806793206582
"106","AND","Andorra","Europe","Southern Europe",2022-08-14,0,4,0.0714285714285714,3.71428571428571,576.577710468845,79.824,0.00644195161700829
"107","AND","Andorra","Europe","Southern Europe",2022-08-15,0,4,0.0714285714285714,3.78571428571429,576.577710468845,79.824,0.00656583530195075
"108","AND","Andorra","Europe","Southern Europe",2022-08-16,0,4,0.0714285714285714,3.85714285714286,576.577710468845,79.824,0.00668971898689322
"109","AND","Andorra","Europe","Southern Europe",2022-08-17,0,4,0.0714285714285714,3.92857142857143,576.577710468845,79.824,0.00681360267183569
"110","AND","Andorra","Europe","Southern Europe",2022-08-18,0,4,0.0714285714285714,4,576.577710468845,79.824,0.00693748635677815
"111","AND","Andorra","Europe","Southern Europe",2022-08-19,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"112","AND","Andorra","Europe","Southern Europe",2022-08-20,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"113","AND","Andorra","Europe","Southern Europe",2022-08-21,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"114","AND","Andorra","Europe","Southern Europe",2022-08-22,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"115","AND","Andorra","Europe","Southern Europe",2022-08-23,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"116","AND","Andorra","Europe","Southern Europe",2022-08-24,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"117","AND","Andorra","Europe","Southern Europe",2022-08-25,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"118","AND","Andorra","Europe","Southern Europe",2022-08-26,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"119","AND","Andorra","Europe","Southern Europe",2022-08-27,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"120","AND","Andorra","Europe","Southern Europe",2022-08-28,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"121","AND","Andorra","Europe","Southern Europe",2022-08-29,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"122","AND","Andorra","Europe","Southern Europe",2022-08-30,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"123","AND","Andorra","Europe","Southern Europe",2022-08-31,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"124","AND","Andorra","Europe","Southern Europe",2022-09-01,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"125","AND","Andorra","Europe","Southern Europe",2022-09-02,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"126","AND","Andorra","Europe","Southern Europe",2022-09-03,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"127","AND","Andorra","Europe","Southern Europe",2022-09-04,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"128","AND","Andorra","Europe","Southern Europe",2022-09-05,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"129","AND","Andorra","Europe","Southern Europe",2022-09-06,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"130","AND","Andorra","Europe","Southern Europe",2022-09-07,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"131","AND","Andorra","Europe","Southern Europe",2022-09-08,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"132","AND","Andorra","Europe","Southern Europe",2022-09-09,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"133","AND","Andorra","Europe","Southern Europe",2022-09-10,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"134","AND","Andorra","Europe","Southern Europe",2022-09-11,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"135","AND","Andorra","Europe","Southern Europe",2022-09-12,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"136","AND","Andorra","Europe","Southern Europe",2022-09-13,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"137","AND","Andorra","Europe","Southern Europe",2022-09-14,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"138","AND","Andorra","Europe","Southern Europe",2022-09-15,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"139","AND","Andorra","Europe","Southern Europe",2022-09-16,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"140","AND","Andorra","Europe","Southern Europe",2022-09-17,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"141","AND","Andorra","Europe","Southern Europe",2022-09-18,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"142","AND","Andorra","Europe","Southern Europe",2022-09-19,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"143","AND","Andorra","Europe","Southern Europe",2022-09-20,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"144","AND","Andorra","Europe","Southern Europe",2022-09-21,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"145","AND","Andorra","Europe","Southern Europe",2022-09-22,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"146","AND","Andorra","Europe","Southern Europe",2022-09-23,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"147","AND","Andorra","Europe","Southern Europe",2022-09-24,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"148","AND","Andorra","Europe","Southern Europe",2022-09-25,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"149","AND","Andorra","Europe","Southern Europe",2022-09-26,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"150","AND","Andorra","Europe","Southern Europe",2022-09-27,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"151","AND","Andorra","Europe","Southern Europe",2022-09-28,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"152","AND","Andorra","Europe","Southern Europe",2022-09-29,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"153","AND","Andorra","Europe","Southern Europe",2022-09-30,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"154","AND","Andorra","Europe","Southern Europe",2022-10-01,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"155","AND","Andorra","Europe","Southern Europe",2022-10-02,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"156","AND","Andorra","Europe","Southern Europe",2022-10-03,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"157","AND","Andorra","Europe","Southern Europe",2022-10-04,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"158","AND","Andorra","Europe","Southern Europe",2022-10-05,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"159","AND","Andorra","Europe","Southern Europe",2022-10-06,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"160","AND","Andorra","Europe","Southern Europe",2022-10-07,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"161","AND","Andorra","Europe","Southern Europe",2022-10-08,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"162","AND","Andorra","Europe","Southern Europe",2022-10-09,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"163","AND","Andorra","Europe","Southern Europe",2022-10-10,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"164","AND","Andorra","Europe","Southern Europe",2022-10-11,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"165","AND","Andorra","Europe","Southern Europe",2022-10-12,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"166","AND","Andorra","Europe","Southern Europe",2022-10-13,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"167","AND","Andorra","Europe","Southern Europe",2022-10-14,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"168","AND","Andorra","Europe","Southern Europe",2022-10-15,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"169","AND","Andorra","Europe","Southern Europe",2022-10-16,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"170","AND","Andorra","Europe","Southern Europe",2022-10-17,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"171","AND","Andorra","Europe","Southern Europe",2022-10-18,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"172","AND","Andorra","Europe","Southern Europe",2022-10-19,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"173","AND","Andorra","Europe","Southern Europe",2022-10-20,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"174","AND","Andorra","Europe","Southern Europe",2022-10-21,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"175","AND","Andorra","Europe","Southern Europe",2022-10-22,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"176","AND","Andorra","Europe","Southern Europe",2022-10-23,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"177","AND","Andorra","Europe","Southern Europe",2022-10-24,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"178","AND","Andorra","Europe","Southern Europe",2022-10-25,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"179","AND","Andorra","Europe","Southern Europe",2022-10-26,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"180","AND","Andorra","Europe","Southern Europe",2022-10-27,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"181","AND","Andorra","Europe","Southern Europe",2022-10-28,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"182","AND","Andorra","Europe","Southern Europe",2022-10-29,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"183","AND","Andorra","Europe","Southern Europe",2022-10-30,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"184","AND","Andorra","Europe","Southern Europe",2022-10-31,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"185","AND","Andorra","Europe","Southern Europe",2022-11-01,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"186","AND","Andorra","Europe","Southern Europe",2022-11-02,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"187","AND","Andorra","Europe","Southern Europe",2022-11-03,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"188","AND","Andorra","Europe","Southern Europe",2022-11-04,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"189","AND","Andorra","Europe","Southern Europe",2022-11-05,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"190","AND","Andorra","Europe","Southern Europe",2022-11-06,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"191","AND","Andorra","Europe","Southern Europe",2022-11-07,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"192","AND","Andorra","Europe","Southern Europe",2022-11-08,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"193","AND","Andorra","Europe","Southern Europe",2022-11-09,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"194","AND","Andorra","Europe","Southern Europe",2022-11-10,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"195","AND","Andorra","Europe","Southern Europe",2022-11-11,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"196","AND","Andorra","Europe","Southern Europe",2022-11-12,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"197","AND","Andorra","Europe","Southern Europe",2022-11-13,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"198","AND","Andorra","Europe","Southern Europe",2022-11-14,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"199","AND","Andorra","Europe","Southern Europe",2022-11-15,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"200","AND","Andorra","Europe","Southern Europe",2022-11-16,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"201","AND","Andorra","Europe","Southern Europe",2022-11-17,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"202","AND","Andorra","Europe","Southern Europe",2022-11-18,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"203","AND","Andorra","Europe","Southern Europe",2022-11-19,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"204","AND","Andorra","Europe","Southern Europe",2022-11-20,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"205","AND","Andorra","Europe","Southern Europe",2022-11-21,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"206","AND","Andorra","Europe","Southern Europe",2022-11-22,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"207","AND","Andorra","Europe","Southern Europe",2022-11-23,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"208","AND","Andorra","Europe","Southern Europe",2022-11-24,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"209","AND","Andorra","Europe","Southern Europe",2022-11-25,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"210","AND","Andorra","Europe","Southern Europe",2022-11-26,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"211","AND","Andorra","Europe","Southern Europe",2022-11-27,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"212","AND","Andorra","Europe","Southern Europe",2022-11-28,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"213","AND","Andorra","Europe","Southern Europe",2022-11-29,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"214","AND","Andorra","Europe","Southern Europe",2022-11-30,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"215","AND","Andorra","Europe","Southern Europe",2022-12-01,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"216","AND","Andorra","Europe","Southern Europe",2022-12-02,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"217","AND","Andorra","Europe","Southern Europe",2022-12-03,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"218","AND","Andorra","Europe","Southern Europe",2022-12-04,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"219","AND","Andorra","Europe","Southern Europe",2022-12-05,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"220","AND","Andorra","Europe","Southern Europe",2022-12-06,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"221","AND","Andorra","Europe","Southern Europe",2022-12-07,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"222","AND","Andorra","Europe","Southern Europe",2022-12-08,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"223","AND","Andorra","Europe","Southern Europe",2022-12-09,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"224","AND","Andorra","Europe","Southern Europe",2022-12-10,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"225","AND","Andorra","Europe","Southern Europe",2022-12-11,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"226","AND","Andorra","Europe","Southern Europe",2022-12-12,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"227","AND","Andorra","Europe","Southern Europe",2022-12-13,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"228","AND","Andorra","Europe","Southern Europe",2022-12-14,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"229","AND","Andorra","Europe","Southern Europe",2022-12-15,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"230","AND","Andorra","Europe","Southern Europe",2022-12-16,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"231","AND","Andorra","Europe","Southern Europe",2022-12-17,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"232","AND","Andorra","Europe","Southern Europe",2022-12-18,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"233","AND","Andorra","Europe","Southern Europe",2022-12-19,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"234","AND","Andorra","Europe","Southern Europe",2022-12-20,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"235","AND","Andorra","Europe","Southern Europe",2022-12-21,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"236","AND","Andorra","Europe","Southern Europe",2022-12-22,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"237","AND","Andorra","Europe","Southern Europe",2022-12-23,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"238","AND","Andorra","Europe","Southern Europe",2022-12-24,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"239","AND","Andorra","Europe","Southern Europe",2022-12-25,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"240","AND","Andorra","Europe","Southern Europe",2022-12-26,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"241","AND","Andorra","Europe","Southern Europe",2022-12-27,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"242","AND","Andorra","Europe","Southern Europe",2022-12-28,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"243","AND","Andorra","Europe","Southern Europe",2022-12-29,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"244","AND","Andorra","Europe","Southern Europe",2022-12-30,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"245","AND","Andorra","Europe","Southern Europe",2022-12-31,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"246","AND","Andorra","Europe","Southern Europe",2023-01-01,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"247","AND","Andorra","Europe","Southern Europe",2023-01-02,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"248","AND","Andorra","Europe","Southern Europe",2023-01-03,0,4,0,4,576.577710468845,79.824,0.00693748635677815
"249","AND","Andorra","Europe","Southern Europe",2023-01-04,0,4,0,4,576.577710468845,79.824,0.00693748635677815
